eturb_m1_base_k1,eturb_m1_base_k2,eturb_m1_base_R2
0.13276995495076147,-0.11488740956509201,0.8497928454501715
0.15343468370330632,-0.1597547530263933,0.6288562336710762
0.23441826834553292,-0.1655711638272786,0.5549787439628213
0.17190624304600516,-0.14255213202818487,0.8755307848388846
0.19975872540952141,-0.16525933050422154,0.8510028763410975
0.1719685977430609,-0.15036634799112544,0.9006912364191875
0.1978789430297196,-0.19024995358494945,0.7772343929861099
0.22058845947276132,-0.20952329244002532,0.6579945965964271
0.24689541626284,-0.23552456207569253,0.5994647093360288
0.20488435128357482,-0.2097062974829738,0.7829227552656111
0.17858203321344115,-0.19529708199829127,0.8756802439588965
0.20514280253242603,-0.2062522779694112,0.8851877630856709
0.2484499009117,-0.26861668255233473,0.6120643610652057
0.2113890279681668,-0.15637393345027387,0.7280775168830804
0.18147494104148465,-0.11421761365364273,0.7766135855867615
0.10200760260354529,-0.038253616782646625,0.733282874504016
0.11924095292582342,-0.055658614455280114,0.24252253663998002
0.18884093268260754,-0.09426882638184797,0.5513623699606545
0.17229246555585914,-0.1172691948218812,0.7374111141082376
0.16762780656279733,-0.11969447399564424,0.7362563453089881
0.14053633938417304,-0.09831286550196688,0.7418940147850469
0.14506680307878403,-0.07458096345869877,0.8279022733213751
0.15984766110599885,-0.0877624612155881,0.786423837462454
0.15601971576780344,-0.09708865993001764,0.8277307172042137
0.21606123880968015,-0.1309400656118469,0.36694965846871586
0.17724347126475723,-0.12376894312547453,0.7938722489057469
0.1114749828552114,-0.08206243144551145,0.7070945584100341
0.18005367862348004,-0.13266208193258536,0.8582748849754682
0.21711780621316124,-0.16025205245914753,0.8129116856963392
0.21735470092438,-0.16199317707508035,0.8296640457352567
0.19441151551853167,-0.15634490097172057,0.7899228555416142
0.19772224537563218,-0.1879220980606464,0.7290262941823444
0.26318913818424616,-0.24971093503016023,0.3963947581929508
0.26961534471916504,-0.22890483689823132,0.047438846375902344
0.16357714296045786,-0.143983343452011,0.7642491483410102
0.13548167876472525,-0.12007506715935842,0.69173620377539
0.14996051979002675,-0.09463025201591228,-1.369856698667495
0.223078798860995,-0.17767039155746772,0.5258865618055215
0.21809133842264478,-0.17596990536358534,0.5822482123053143
0.12404284746398542,-0.09038024717650063,0.37866427411239345
0.14626090519202364,-0.11345029187068718,0.3963262561905173
0.23908086955335206,-0.1916669840398451,0.45944539846024224
0.21918743156611675,-0.2367607575419604,0.6458596510696089
0.1574103264242003,-0.1491393353697731,0.8080774722432676
0.10568146552785589,-0.07312399379821571,0.9152502484748932
0.10524100291615496,-0.07745061644912388,0.9345941838152352
0.10331747258364053,-0.0709646859780774,0.9241569279376736
0.12211655556230919,-0.06973900116200978,0.9362128670858507
0.14971036214493952,-0.07559692334105071,0.965540471527706
0.15065989735509883,-0.07580576232064531,0.9579563217862764
0.14907855780456655,-0.08053562427446434,0.9490109300205415
0.16183436013883906,-0.12849925606881002,0.8578621000388348
0.10643705585560412,0.001445915948473905,0.7804351169020433
0.13059851034384476,-0.024025572983201904,0.8017551018160416
0.18629592277888804,-0.18674581882422478,0.9128807404837886
0.2165431760699151,-0.1547323911423857,0.762959593176275
0.19780509704565033,-0.21605503589251,0.8625176133673105
0.1173530400987839,-0.061093767539982906,0.9102874905033901
0.08489222248557969,0.027888818382799663,0.9137014444770497
0.1104506051643413,-0.05827653829251884,0.8770047381734751
0.1278291310444435,-0.12042210490729177,0.7258290067277365
0.12473024583987893,-0.09916666768794655,0.7743537069479811
0.12680541415083613,-0.11990675288591365,0.8688979844862433
0.1571144275274485,-0.06541018108782637,0.9034548168543804
0.030284418208715656,-0.1586057869508425,0.4415103652561644
0.07738607416448481,-0.19759869984706982,-0.35539961492489125
0.033536307003501936,-0.04489510630694273,-0.16777999834951762
0.031192460127430044,-0.029906306218140454,-0.032506930927082456
0.010702967889769065,0.06367285746530746,0.43939834002017364
0.009687574449018835,0.12305379139817987,0.631769214272509
-0.03090892885569285,0.26221853266757345,0.2775458657886275
0.1456154516758108,-0.08656156679240612,0.8328310917780952
0.22307670752979006,-0.2207669569689965,0.4071218249966896
0.24724111175711602,-0.1279744374979135,0.23287550889594422
0.08131557012235881,-0.12365361360258066,0.6850890713330817
0.23738161298952737,-0.2276668321242808,0.28228841984759334
0.12028550600206299,-0.1620178708196483,-0.3093604077263974
0.05944503272452618,0.02819497066881397,0.4045402003243813
0.25006393320749715,-0.14250917582274258,-0.005928924398846069
0.20885215533247237,-0.19493071597289674,0.01054571287450179
0.13066916783014473,-0.11316928037754115,0.685736180475463
0.1941307531124875,-0.12753609394219065,0.9056071969735824
0.2200187905967692,-0.1627762183622581,0.970528645375302
0.19687209549648266,-0.12620312561433736,0.9759902593179023
0.19624813972896635,-0.11755252330232856,0.9896312960792681
0.18142751552577044,-0.08560609418751504,0.9743350611195719
0.20436828965707637,-0.2335612077496015,0.865928672775766
0.14516938656771838,-0.20526123599503898,0.7709812744021677
0.14889166362356773,-0.24498867682834946,0.5526997845310684
0.04637840593805895,0.027918130213215136,0.6749972377754223
0.0862058961703472,-0.06628163064320193,0.3244131593182181
0.042443348315947135,-0.05775277772380006,0.6261815312877232
0.18200864852473,-0.12107583964801293,0.9108929479535041
0.16857607653363874,-0.1284979433431316,0.8999049716550356
0.1826899537970374,-0.11701282077103513,0.894372746707737
0.18713515842489714,-0.12806022326557212,0.7800155889303398
0.23145709722381586,-0.2109951512051877,0.8548665094680421
0.22825694123268336,-0.1789908769784979,0.8972126133387084
0.18314238326591112,-0.1276885511823524,0.8141210274016306
0.23796966943744752,-0.255088060239008,0.808762296728227
0.17058021978954382,-0.1531283116090402,0.30554147860544567
0.1679647881178983,-0.11778798844349764,-0.7131370743193242
0.03430058034304906,-0.020300075591176567,-0.7342306075410625
0.12348997853036255,-0.03638262338495455,-0.776188186683447
0.04315049755344835,-0.027961050802789166,0.2324169347253332
0.06762234277126167,-0.10466703338913134,0.13697419969934876
0.001026340215401563,0.05737799671265164,-0.5747699139379285
-0.012959913369052051,-0.046954851652482005,-0.15753323650849804
0.1748730001407371,-0.13842693613484755,0.8488884689903162
0.16374468829291286,-0.12880603127561965,0.8456743731899012
0.12318185172039545,-0.0926198280979566,0.7271339648339776
0.15718165488778785,-0.07767648474231204,0.875837085948538
0.19149259729998613,-0.10054503656085673,0.849299094180106
0.1783511534242723,-0.07823632523415192,0.6908417155642084
0.18704667380633153,-0.09533843442315701,0.9371495151120476
0.19143443084486297,-0.08469669811950216,0.9298508056079076
0.19392933196372766,-0.09114147050309719,0.9125274713705641
0.18744619816526986,-0.10452529354923785,0.8866252714862422
0.22445426022744636,-0.13062662525392693,0.8557805443873411
0.18901270554607716,-0.09520196740363353,0.8011181831734646
0.20537247110250748,-0.11611973920631995,0.7549729798784337
0.20121469006662815,-0.193598176314755,0.8339912136247366
0.17710149063533312,-0.15976193584411785,0.278346749632283
0.15394155720824126,-0.08645579866863827,0.4336660640683001
0.19547873186847123,-0.11400167402814144,0.07385134806335869
0.13230564534871084,-0.09248994221206157,0.0670703982392965
0.1854177351973818,-0.08474134228543224,0.9343151639464753
0.19869757105803246,-0.09224038416704046,0.9782846532545341
0.18780409064107556,-0.1190470428776465,0.9609181962843161
0.19423886697632,-0.07944743229269262,0.9672177358104411
0.20396586413310244,-0.07785384261088864,0.9128514809564976
0.21629350975400072,-0.0862810108875949,0.8743574665245262
0.2504501134477586,-0.1481504393688904,0.7851606898590542
0.13883769258180123,-0.1288705301709472,0.7732712237843806
0.18507483460958896,-0.14212220389165536,0.8470082150563644
0.2935037544456433,-0.20165848842093165,0.1599385804185559
0.12406790403845698,-0.09464395492102329,0.8296758033651009
0.15291329327324768,-0.1418195986345997,0.8407001084641801
0.16121973874827086,-0.1647072238075983,0.7716318380230682
